Product Name,Average Sales,Reorder Point
Panasonic KX MB2061 Multifunction Printer,2396.4,11982.0
Panasonic KX MC6040 Color Laser Multifunction Printer,809.91,4049.5499999999997
Panasonic KX T7731-B Digital phone,229.97699999999998,1149.8849999999998
Panasonic KX T7736-B Digital phone,251.916,1259.58
Panasonic KX TS208W Corded phone,237.1116,1185.558
Panasonic KX TS3282B Corded phone,196.77599999999998,983.8799999999999
Panasonic KX TS3282W Corded phone,237.972,1189.8600000000001
Panasonic KX-TG6844B Expandable Digital Cordless Telephone,162.14685714285716,810.7342857142858
Panasonic KX-TG9471B,711.1637142857144,3555.818571428572
Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,611.9592,3059.7960000000003
Panasonic Kx-TS550,120.888,604.44
Park Ridge Embossed Executive Business Envelopes,62.28,311.4
Pastel Pink Envelopes,21.84,109.2
PayAnywhere Card Reader,39.96,199.8
Peel & Seel Envelopes,15.714,78.57000000000001
"Peel & Seel Recycled Catalog Envelopes, Brown",44.004,220.01999999999998
Peel & Stick Add-On Corner Pockets,5.430857142857143,27.154285714285713
Peel-Off China Markers,41.13857142857143,205.69285714285715
Pencil and Crayon Sharpener,7.3365,36.6825
Penpower WorldCard Pro Card Scanner,91.475,457.375
"Performers Binder/Pad Holder, Black",76.38175,381.90875
"Perixx PERIBOARD-512B, Ergonomic Split Keyboard",139.96,699.8000000000001
"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",22.5745,112.8725
Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,7.395,36.974999999999994
"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",25.62,128.1
Personal Creations Ink Jet Cards and Labels,80.36,401.8
Personal File Boxes with Fold-Down Carry Handle,35.5224,177.612
"Personal Filing Tote with Lid, Black/Gray",57.387,286.935
"Personal Folder Holder, Ebony",24.288333333333338,121.44166666666669
Petty Cash Envelope,77.28533333333333,386.4266666666666
Pizazz Global Quick File,58.882000000000005,294.41
Plantronics 81402,211.168,1055.8400000000001
Plantronics Audio 478 Stereo USB Headset,179.964,899.8199999999999
Plantronics Audio 995 Wireless Stereo Headset,478.2825,2391.4125000000004
"Plantronics CS 50-USB - headset - Convertible, Monaural",333.1755,1665.8775
Plantronics CS510 - Over-the-Head monaural Wireless Headset System,1082.236,5411.18
Plantronics Calisto P620-M USB Wireless Speakerphone System,627.168,3135.84
Plantronics Cordless Phone Headset with In-line Volume - M214C,151.45000000000002,757.2500000000001
Plantronics Encore H101 Dual Earpieces Headset,106.59571428571428,532.9785714285714
Plantronics HL10 Handset Lifter,742.3359999999999,3711.6799999999994
Plantronics MX500i Earset,88.35428571428572,441.7714285714286
Plantronics S12 Corded Telephone Headset System,373.672,1868.3600000000001
Plantronics Savi W720 Multi-Device Wireless Headset System,1338.1842857142856,6690.921428571428
Plantronics Single Ear Headset,29.925,149.625
Plantronics Voyager Pro HD - Bluetooth Headset,244.36239999999998,1221.812
Plantronics Voyager Pro Legend,453.17800000000005,2265.8900000000003
Plastic Binding Combs,53.934000000000005,269.67
Plastic Stacking Crates & Casters,8.928,44.64
Plymouth Boxed Rubber Bands by Plymouth,15.4488,77.244
Poly Designer Cover & Back,64.566,322.83000000000004
Poly String Tie Envelopes,6.194181818181818,30.97090909090909
Polycom CX300 Desktop Phone USB VoIP phone,335.97760000000005,1679.8880000000004
Polycom CX600 IP Phone VoIP phone,1154.8075000000001,5774.0375
Polycom SoundPoint IP 450 VoIP phone,639.9366666666666,3199.683333333333
Polycom SoundPoint Pro SE-225 Corded phone,475.96000000000004,2379.8
Polycom SoundStation2 EX Conference phone,992.1274999999999,4960.6375
Polycom VVX 310 VoIP phone,778.45675,3892.2837500000005
Polycom VoiceStation 500 Conference phone,731.476,3657.38
Portable Personal File Box,37.444,187.22000000000003
Portfile Personal File Boxes,49.559999999999995,247.79999999999998
"Post-it “Important Message” Note Pad, Neon Colors, 50 Sheets/Pad",31.304000000000002,156.52
PowerGen Dual USB Car Charger,31.968000000000004,159.84000000000003
Prang Colored Pencils,12.935999999999998,64.67999999999999
Prang Drawing Pencil Set,9.098181818181818,45.490909090909085
Prang Dustless Chalk Sticks,4.872,24.36
Premier Automatic Letter Opener,567.2732,2836.366
Premier Electric Letter Opener,330.20099999999996,1651.0049999999999
"Premier Elliptical Ring Binder, Black",63.5435,317.71750000000003
Premium Transparent Presentation Covers by GBC,75.3182,376.591
"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",99.72,498.6
"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",11.66457142857143,58.322857142857146
"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",8.551583333333333,42.75791666666667
"Pressboard Data Binder, Crimson, 12"" X 8 1/2""",11.036000000000001,55.18000000000001
Pressboard Data Binders by Wilson Jones,12.4155,62.0775
Pressboard Hanging Data Binders for Unburst Sheets,11.2668,56.334
Presstex Flexible Ring Binders,11.6025,58.012499999999996
Prestige Round Ring Binders,10.716,53.58
Prismacolor Color Pencil Set,66.13333333333334,330.6666666666667
Project Tote Personal File,48.403499999999994,242.01749999999998
PureGear Roll-On Screen Protector,114.34279999999998,571.7139999999999
Pyle PMP37LED,359.0026,1795.013
Pyle PRT45 Retro Home Telephone,201.568,1007.84
QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,15.845999999999998,79.22999999999999
Quality Park Security Envelopes,60.191,300.95500000000004
"Quartet Alpha White Chalk, 12/Pack",7.734999999999999,38.675
"Quartet Omega Colored Chalk, 12/Pack",11.513142857142856,57.56571428571428
RCA H5401RE1 DECT 6.0 4-Line Cordless Handset With Caller ID/Call Waiting,239.97,1199.85
RCA ViSYS 25423RE1 Corded phone,159.984,799.9200000000001
RCA ViSYS 25425RE1 Corded phone,323.976,1619.88
RCA ViSYS 25825 Wireless digital phone,363.972,1819.86
RCA Visys Integrated PBX 8-Line Router,217.04760000000002,1085.238
"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",35.2365,176.1825
"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",10.7696,53.848
Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,459.954,2299.77
Razer Kraken PRO Over Ear PC and Music Headset,269.96625,1349.83125
Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,731.392,3656.96
"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",324.0312,1620.156
"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",53.7,268.5
Recycled Easel Ring Binders,34.316,171.58
Recycled Eldon Regeneration Jumbo File,39.296,196.48
"Recycled Interoffice Envelopes with Re-Use-A-Seal Closure, 10 x 13",34.14,170.7
"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",58.7755,293.8775
Recycled Premium Regency Composition Covers,36.672,183.35999999999999
Recycled Pressboard Report Cover with Reinforced Top Hinge,8.721,43.605000000000004
Recycled Steel Personal File for Hanging File Folders,175.5053333333333,877.5266666666665
Recycled Steel Personal File for Standard File Folders,313.31,1566.55
"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",13.317142857142857,66.58571428571429
"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",39.396,196.98000000000002
Rediform S.O.S. Phone Message Books,19.92,99.60000000000001
Rediform Voice Mail Log Books,14.602,73.01
"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",22.0032,110.01599999999999
Regeneration Desk Collection,7.1808000000000005,35.904
Revere Boxed Rubber Bands by Revere,8.001,40.004999999999995
Ricoh - Ink Collector Unit for GX3000 Series Printers,155.215,776.075
Riverleaf Stik-Withit Designer Note Cubes,27.3632,136.816
"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",889.235,4446.175
Riverside Furniture Stanwyck Manor Table Series,305.97333333333336,1529.8666666666668
"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",3122.19312,15610.9656
Rogers Deluxe File Chest,55.499500000000005,277.4975
Rogers Handheld Barrel Pencil Sharpener,10.803428571428572,54.01714285714286
"Rogers Jumbo File, Granite",46.172000000000004,230.86
Rogers Profile Extra Capacity Storage Tub,74.13428571428571,370.6714285714286
Rosewill 107 Normal Keys USB Wired Standard Keyboard,35.047999999999995,175.23999999999998
Round Ring Binders,4.992,24.96
Round Specialty Laser Printer Labels,70.16799999999999,350.84
Rubber Band Ball,14.586,72.93
"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",412.8456,2064.228
"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",621.93975,3109.69875
Rush Hierlooms Collection Rich Wood Bookcases,244.68959999999998,1223.4479999999999
SAFCO Arco Folding Chair,890.2138461538462,4451.069230769232
SAFCO Boltless Steel Shelving,470.4696,2352.348
"SAFCO Commercial Wire Shelving, 72h",289.05280000000005,1445.2640000000001
"SAFCO Commercial Wire Shelving, Black",419.9456,2099.728
SAFCO Folding Chair Trolley,235.10666666666668,1175.5333333333333
"SAFCO Mobile Desk Side File, Wire Frame",155.005,775.025
SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,49.0176,245.08800000000002
"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",595.8008,2979.004
"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",747.823,3739.115
SANFORD Liquid Accent Tank-Style Highlighters,4.733333333333333,23.666666666666668
SANFORD Major Accent Highlighters,29.938285714285712,149.69142857142856
"SKILCRAFT Telephone Shoulder Rest, 2"" x 6.5"" x 2.5"", Black",18.721333333333334,93.60666666666667
Sabrent 4-Port USB 2.0 Hub,24.1045,120.52250000000001
"Safco Chair Connectors, 6/Carton",220.298,1101.49
Safco Commercial Shelving,96.74080000000001,483.70400000000006
Safco Contoured Stacking Chairs,712.22,3561.1000000000004
Safco Drafting Table,159.70499999999998,798.5249999999999
Safco Industrial Shelving,165.424,827.12
Safco Industrial Wire Shelving,272.6116,1363.058
Safco Industrial Wire Shelving System,313.88100000000003,1569.4050000000002
Safco Steel Mobile File Cart,136.7104,683.5519999999999
"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",143.143,715.715
"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",267.358,1336.79
"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black",101.696,508.48
Samsung Convoy 3,344.069,1720.345
Samsung Galaxy Mega 6.3,2323.9446666666668,11619.723333333333
Samsung Galaxy Note 2,2253.951,11269.755000000001
Samsung Galaxy Note 3,718.634,3593.17
Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),1189.9660000000001,5949.830000000001
Samsung Galaxy S4,1226.9404,6134.701999999999
Samsung Galaxy S4 Active,1999.96,9999.8
Samsung Galaxy S4 Mini,1221.974,6109.87
Samsung HM1900 Bluetooth Headset,70.24,351.2
Samsung Replacement EH64AVFWE Premium Headset,20.9,104.5
Samsung Rugby III,173.22375,866.11875
SanDisk Cruzer 16 GB USB Flash Drive,35.970666666666666,179.85333333333332
SanDisk Cruzer 32 GB USB Flash Drive,60.23,301.15
SanDisk Cruzer 4 GB USB Flash Drive,12.98,64.9
SanDisk Cruzer 64 GB USB Flash Drive,131.5591111111111,657.7955555555554
SanDisk Cruzer 8 GB USB Flash Drive,27.168,135.84
SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,47.13514285714286,235.6757142857143
SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,80.36363636363636,401.8181818181818
SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,154.62800000000001,773.1400000000001
Sanford 52201 APSCO Electric Pencil Sharpener,141.34650000000002,706.7325000000001
"Sanford Colorific Colored Pencils, 12/Box",14.6304,73.152
"Sanford Colorific Eraseable Coloring Pencils, 12 Count",11.479999999999999,57.39999999999999
"Sanford Colorific Scented Colored Pencils, 12/Pack",23.540000000000003,117.70000000000002
"Sanford EarthWrite Recycled Pencils, Medium Soft, #2",9.799999999999999,48.99999999999999
Sanford Liquid Accent Highlighters,29.9264,149.632
Sanford Pocket Accent Highlighters,5.6,28.0
"Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set",69.88799999999999,349.43999999999994
"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",10.266666666666666,51.33333333333333
"Sanitaire Vibra Groomer IR Commercial Upright Vacuum, Replacement Belts",13.0,65.0
Sannysis Cute Owl Design Soft Skin Case Cover for Samsung Galaxy S4,6.93,34.65
Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,1119.24,5596.2
"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",1968.8400000000001,9844.2
Satellite Sectional Post Binders,110.89281818181817,554.4640909090908
Sauder Barrister Bookcases,251.57786666666667,1257.8893333333333
"Sauder Camden County Barrister Bookcase, Planked Cherry Finish",354.87466666666666,1774.3733333333332
"Sauder Camden County Collection Libraries, Planked Cherry Finish",272.8311142857143,1364.1555714285714
Sauder Camden County Collection Library,684.1310000000001,3420.6550000000007
Sauder Cornerstone Collection Library,107.39733333333334,536.9866666666667
"Sauder Facets Collection Library, Sky Alder Finish",356.92075,1784.60375
"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish",853.254,4266.27
"Sauder Forest Hills Library with Doors, Woodland Oak Finish",338.058,1690.29
"Sauder Forest Hills Library, Woodland Oak Finish",468.7585,2343.7925
Sauder Inglewood Library Bookcases,430.8696,2154.348
"Sauder Mission Library with Doors, Fruitwood Finish",311.7324,1558.6619999999998
Security-Tint Envelopes,18.166222222222224,90.83111111111111
Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,90.96266666666668,454.8133333333334
Self-Adhesive Address Labels for Typewriters by Universal,21.93,109.65
Self-Adhesive Address Labels for Typewriters with Dispenser Box,13.284,66.42
Self-Adhesive Removable Labels,13.125,65.625
Self-Adhesive Ring Binder Labels,5.72,28.599999999999998
Sensible Storage WireTech Storage Systems,310.53749999999997,1552.6874999999998
Serrated Blade or Curved Handle Hand Letter Openers,11.932,59.660000000000004
"Seth Thomas 12"" Clock w/ Goldtone Case",130.22,651.1
"Seth Thomas 13 1/2"" Wall Clock",63.296800000000005,316.48400000000004
"Seth Thomas 14"" Day/Date Wall Clock",84.3008,421.50399999999996
"Seth Thomas 14"" Putty-Colored Wall Clock",89.487,447.43499999999995
"Seth Thomas 16"" Steel Case Clock",88.34559999999999,441.72799999999995
"Seth Thomas 8 1/2"" Cubicle Clock",52.728,263.64
Sharp 1540cs Digital Laser Copier,628.5600000000001,3142.8
Sharp AL-1530CS Digital Copier,1599.968,7999.84
Shocksock Galaxy S4 Armband,21.17,105.85000000000001
ShoreTel ShorePhone IP 230 VoIP phone,726.657,3633.2850000000003
"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",43.41375,217.06875
"Situations Contoured Folding Chairs, 4/Set",242.7516,1213.758
"SlimView Poly Binder, 3/8""",16.798,83.99
"SmartStand Mobile Device Holder, Assorted Colors",15.378,76.89
Smead Adjustable Mobile File Trolley with Lockable Top,1592.9219999999998,7964.609999999999
Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,15.5625,77.8125
Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,9.6096,48.048
"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",169.46533333333332,847.3266666666666
"Snap-A-Way Black Print Carbonless Speed Message, No Reply Area, Duplicate",93.248,466.24
Socket Bluetooth Cordless Hand Scanner (CHS),506.28,2531.3999999999996
Sony 16GB Class 10 Micro SDHC R40 Memory Card,47.693,238.46499999999997
Sony 32GB Class 10 Micro SDHC R40 Memory Card,62.85,314.25
Sony 64GB Class 10 Micro SDHC R40 Memory Card,99.97222222222223,499.86111111111114
Sony 8GB Class 10 Micro SDHC R40 Memory Card,27.192,135.96
Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,165.48155555555556,827.4077777777778
Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,83.64,418.2
Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,145.66899999999998,728.3449999999999
"Sortfiler Multipurpose Personal File Organizer, Black",80.569,402.845
Southworth 100% Cotton The Best Paper,50.512,252.56
"Southworth 100% Résumé Paper, 24lb.",37.56628571428571,187.83142857142855
Southworth 25% Cotton Antique Laid Paper & Envelopes,48.372,241.86
Southworth 25% Cotton Granite Paper & Envelopes,12.644,63.22
Southworth 25% Cotton Linen-Finish Paper & Envelopes,41.676,208.38
Southworth 25% Cotton Premium Laser Paper and Envelopes,105.4944,527.472
Southworth Parchment Paper & Envelopes,14.1264,70.632
Southworth Structures Collection,36.4,182.0
Space Solutions Commercial Steel Shelving,303.855,1519.275
Space Solutions HD Industrial Steel Shelving.,379.401,1897.005
Space Solutions Industrial Galvanized Steel Shelving.,173.35999999999999,866.8
Speck Products Candyshell Flip Case,47.2365,236.1825
"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",40.208999999999996,201.045
Spigen Samsung Galaxy S5 Case Wallet,46.892399999999995,234.462
SpineVue Locking Slant-D Ring Binders by Cardinal,13.824250000000001,69.12125
Spiral Phone Message Books with Labels by Adams,15.008,75.03999999999999
Square Credit Card Reader,24.832285714285714,124.16142857142857
"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",39.5604,197.80200000000002
"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",47.76685714285714,238.8342857142857
Stackable Trays,9.328000000000001,46.64000000000001
"Stacking Tray, Side-Loading, Legal, Smoke",11.648,58.239999999999995
Stacking Trays by OIC,12.118,60.59
Standard Line “While You Were Out” Hardbound Telephone Message Book,105.50399999999999,527.52
Standard Rollaway File with Lock,659.4954,3297.477
Stanley Bostitch Contemporary Electric Pencil Sharpeners,39.29657142857143,196.48285714285717
Stanley Contemporary Battery Pencil Sharpeners,73.425,367.125
Staple envelope,35.65217021276596,178.2608510638298
Staple holder,40.675384615384615,203.37692307692308
Staple magnet,28.23688888888889,141.18444444444444
Staple remover,14.616000000000001,73.08000000000001
Staple-based wall hangings,26.393,131.965
Staple-on labels,10.750800000000002,53.754000000000005
Staples,16.42326086956522,82.11630434782609
Staples in misc. colors,25.536666666666665,127.68333333333332
Star Micronics TSP100 TSP143LAN Receipt Printer,1035.8,5179.0
Star Micronics TSP800 TSP847IIU Receipt Printer,643.425,3217.125
StarTech.com 10/100 VDSL2 Ethernet Extender Kit,582.6625,2913.3125
Steel Personal Filing/Posting Tote,187.4928,937.4639999999999
Sterilite Officeware Hinged File Box,31.44,157.20000000000002
Sterilite Show Offs Storage Containers,15.628800000000002,78.144
Sterling Rubber Bands by Alliance,9.891,49.455
Stiletto Hand Letter Openers,34.08,170.39999999999998
Stockwell Gold Paper Clips,4.048,20.240000000000002
Stockwell Push Pins,8.72,43.6
Storex Dura Pro Binders,16.387411764705885,81.93705882352943
Storex DuraTech Recycled Plastic Frosted Binders,11.766,58.83
Storex Flexible Poly Binders with Double Pockets,3.608,18.04
"Strathmore #10 Envelopes, Ultimate White",158.13,790.65
Strathmore Photo Frame Cards,29.240000000000002,146.20000000000002
Strathmore Photo Mount Cards,27.270666666666667,136.35333333333332
"Stride Job 150 Highlighters, Chisel Tip, Assorted Colors",17.94,89.7
"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D",510.508,2552.54
"Super Bands, 12/Pack",8.370000000000001,41.85000000000001
Super Decoflex Portable Personal File,35.952,179.76
Surelock Post Binders,81.748,408.74
Swingline SM12-08 MicroCut Jam Free Shredder,786.647,3933.235
"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",23.397333333333336,116.98666666666668
"TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack",34.163999999999994,170.81999999999996
"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page",101.616,508.08
"TOPS Money Receipt Book, Consecutively Numbered in Red,",44.055,220.275
"TOPS Voice Message Log Book, Flash Format",16.50133333333333,82.50666666666666
"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",125.30760000000001,626.538
"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""",17.040000000000003,85.20000000000002
"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",16.51,82.55000000000001
Telescoping Adjustable Floor Lamp,23.988,119.94
"Tenex ""The Solids"" Textured Chair Mats",209.87999999999997,1049.3999999999999
"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",323.99600000000004,1619.9800000000002
Tenex Antistatic Computer Chair Mats,552.8353333333333,2764.1766666666667
Tenex B1-RE Series Chair Mats for Low Pile Carpets,151.734,758.6700000000001
"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",152.73359999999997,763.6679999999999
"Tenex Chairmat w/ Average Lip, 45"" x 53""",514.624,2573.12
Tenex Chairmats For Use With Carpeted Floors,43.945,219.725
Tenex Chairmats For Use with Hard Floors,77.952,389.76
"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",252.69549999999998,1263.4775
"Tenex File Box, Personal Filing Tote with Lid, Black",48.302571428571426,241.51285714285711
"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",55.836,279.18
"Tenex Personal Project File with Scoop Front Design, Black",54.594,272.97
"Tenex Personal Self-Stacking Standard File Box, Black/Gray",45.9952,229.976
"Tenex Traditional Chairmats for Hard Floors, Average Lip, 36"" x 48""",90.23,451.15000000000003
"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",220.36166666666668,1101.8083333333334
"Tenex V2T-RE Standard Weight Series Chair Mat, 45"" x 53"", Lip 25"" x 12""",156.15599999999998,780.7799999999999
Tennsco 16-Compartment Lockers with Coat Rack,1503.1047999999998,7515.523999999999
Tennsco 6- and 18-Compartment Lockers,1007.646,5038.23
Tennsco Commercial Shelving,41.583999999999996,207.92
Tennsco Double-Tier Lockers,802.5713333333333,4012.8566666666666
Tennsco Industrial Shelving,142.38244444444445,711.9122222222222
"Tennsco Lockers, Gray",67.136,335.67999999999995
"Tennsco Lockers, Sand",80.773,403.865
Tennsco Regal Shelving Units,441.1335,2205.6675
Tennsco Single-Tier Lockers,1144.787,5723.935
"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",1136.552,5682.759999999999
"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",626.292,3131.46
"Tensor ""Hersey Kiss"" Styled Floor Lamp",31.176,155.88
Tensor Brushed Steel Torchiere Floor Lamp,36.528499999999994,182.64249999999998
Tensor Computer Mounted Lamp,70.19571428571429,350.97857142857146
Tensor Track Tree Floor Lamp,74.9625,374.8125
Texas Instrument TI-15 Fraction Calculator,20.9525,104.7625
Texas Instruments TI-34 Scientific Calculator,68.169,340.84499999999997
Things To Do Today Pad,19.790285714285716,98.95142857142858
Things To Do Today Spiral Book,27.456,137.28
Tops Green Bar Computer Printout Paper,114.19333333333333,570.9666666666667
Tops White Computer Printout Paper,171.185,855.925
Tops Wirebound Message Log Books,12.282666666666666,61.41333333333333
Toshiba IPT2010-SD IP Telephone,451.7175,2258.5874999999996
Translucent Push Pins by OIC,8.184,40.919999999999995
"Trav-L-File Heavy-Duty Shuttle II, Black",170.54542857142857,852.7271428571429
Trimflex Flexible Post Binders,86.589,432.945
Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,207.298,1036.49
Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,274.4173333333334,1372.0866666666668
Tripp Lite TLP810NET Broadband Surge for Modem/Fax,156.9876,784.9379999999999
Tuf-Vin Binders,95.6422857142857,478.21142857142854
Tuff Stuff Recycled Round Ring Binders,8.943777777777777,44.718888888888884
Turquoise Lead Holder with Pocket Clip,12.506666666666668,62.53333333333334
"Tyvek  Top-Opening Peel & Seel  Envelopes, Gray",203.66,1018.3
"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",81.53999999999999,407.69999999999993
"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",187.8184,939.092
Tyvek Side-Opening Peel & Seel Expanding Envelopes,253.344,1266.72
Ultra Commercial Grade Dual Valve Door Closer,63.824,319.12
"Ultra Door Kickplate, 8""H x 34""W",79.12,395.6
Ultra Door Pull Handle,47.971199999999996,239.856
Ultra Door Push Plate,21.323428571428572,106.61714285714285
UniKeep View Case Binders,5.7702,28.851
Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),25.8336,129.168
"Universal Recycled Hanging Pressboard Report Binders, Letter Size",15.7335,78.66749999999999
"Universal Ultra Bright White Copier/Laser Paper, 8 1/2"" x 11"", Ream",15.552,77.75999999999999
Unpadded Memo Slips,9.154,45.769999999999996
V7 USB Numeric Keypad,115.467,577.335
VTech DS6151,343.32275,1716.61375
VariCap6 Expandable Binder,40.943333333333335,204.71666666666667
"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 1/Pack",27.813333333333333,139.06666666666666
"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",30.134000000000004,150.67000000000002
"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",49.6584,248.292
"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",30.756,153.78
"Verbatim Slim CD and DVD Storage Cases, 50/Pack",20.195,100.975
"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",37.023,185.115
Vinyl Sectional Post Binders,81.055,405.27500000000003
"Vtech AT&T CL2940 Corded Speakerphone, Black",71.976,359.88
Vtech CS6719,375.73228571428575,1878.6614285714288
WD My Passport Ultra 1TB Portable External Hard Drive,167.9,839.5
WD My Passport Ultra 2TB Portable External Hard Drive,499.8,2499.0
WD My Passport Ultra 500GB Portable External Hard Drive,177.0,885.0
Wasp CCD Handheld Bar Code Reader,336.51,1682.55
Wausau Papers Astrobrights Colored Envelopes,16.744,83.72
Westinghouse Clip-On Gooseneck Lamps,31.061999999999998,155.31
"Westinghouse Floor Lamp with Metal Mesh Shade, Black",41.9825,209.91250000000002
"Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black",42.42,212.10000000000002
Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),31.103999999999996,155.51999999999998
"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",12.534500000000001,62.67250000000001
"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",56.15866666666667,280.79333333333335
White Computer Printout Paper by Universal,159.885,799.425
"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",151.663,758.315
"White Envelopes, White Envelopes with Clear Poly Window",64.05,320.25
White GlueTop Scratch Pads,93.24799999999999,466.23999999999995
Wi-Ex zBoost YX540 Cellular Phone Signal Booster,413.52500000000003,2067.625
Wilson Electronics DB Pro Signal Booster,887.8399999999999,4439.2
"Wilson Jones 1"" Hanging DublLock Ring Binders",12.848,64.24000000000001
Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,25.098,125.49
Wilson Jones Active Use Binders,19.170666666666666,95.85333333333332
Wilson Jones Century Plastic Molded Ring Binders,59.309888888888885,296.5494444444444
